2121,Laurel, MS
2122,Salisbury, MD
2123,Anacortes, WA
2124,St. George, UT
2125,Eureka, CA
2126,Council, AK
2127,Hilton Head, SC
2128,Columbus, IN
2129,Sidney, NE
2130,Kimball, NE
2131,Albany/Corvallis, OR
2132,New Smyrna Beach, FL
2133,Kearney, NE
2134,Ironwood, MI
2135,Kirksville, MO
2136,Havasupai, AZ
2137,Devils Lake, ND
2138,Homeshore, AK
2139,Fort Pierce, FL
2140,Stuart, FL
2141,Ventura, CA
2142,Lake Union Seaplane Base, WA
2143,Whitmore, AZ
2144,Kayenta, AZ
2145,Monument Valley, UT
2146,Glendive, MT
2147,La Grande, OR
2148,Omak, WA
2149,Mccarthy, AK
2150,Cheboygan, MI
2151,Hamilton, OH
2152,Hana, HI
2153,Norfolk, NE
2154,Ponca City, OK
2155,Vernal, UT
2156,Yankton, SD
2157,Sedalia, MO
2158,Peach Springs, AZ
2159,Hualapai, AZ
2160,Ukiah, CA
2161,Elkhart, IN
2162,Aleneva, AK
2163,May Creek, AK
2164,Yuma M. C. A. S., AZ
2165,Visalia, CA
2166,Oak Harbor, WA
2167,Ofu, TT
2168,Manistee/Ludington, MI
2169,Roseburg, OR
2170,Decatur Shores, WA
2171,Park Rapids, MN
2172,Tau, TT
2173,Shell Lake, AK
2174,Vieques, PR
2175,Artesia, NM
2176,Lexington, NE
2177,Provincetown, MA
2178,Corner Bay, AK
2179,Dalton, GA
2180,Blackfoot, ID
2181,Woodlake, CA
2182,Lewiston/Auburn, ME
2183,Rome, GA
2184,Sivinuvik, AK
2185,Ashland, OR
2186,Port Townsend, WA
2187,Ellensburg, WA
2188,Garrison, ND
2189,Granite Mountain, AK
2190,Livingston, MT
2191,Stevensville, MT
2192,Mccall, ID
2193,Ugashik, AK
2194,Richmond, IN
2195,Fergus Falls, MN
2196,Lawrenceburg, TN
2197,Donlin Creek Mine, AK
2198,Chiloquin, OR
2199,Greybull, WY
2200,Lancaster, OH
2201,Lake Jackson, TX
2202,Malta, MT
2203,China Lake, CA
2204,Burley/Rupert, ID
2205,Lakeport, CA
2206,Show Low, AZ
2207,Baker, OR
2208,Belaga, Malaysia
2209,Buenos Aires, Costa Rica
2210,Lubang, Philippines
2211,Lugano, Switzerland
2212,Castlebar, Ireland
2213,Diqing, China
2214,Divo, Cote d Ivoire (formerly Ivory Coast)
2215,Prestwick, United Kingdom
2216,Yinchuan, China
2217,Alghero/Sassari, Italy
2218,Capanda, Angola
2219,Provideniya, Russia (Asian)
2220,Pietersburg, Republic Of South Africa
2221,Miyake Jima, Japan
2222,Kaunas, Lithuania
2223,Nakhon Ratchasima, Thailand
2224,Izmir, Turkey
2225,Nykoping, Sweden
2226,Port Gentil, Gabon
2227,Rio Negrinho, Brazil
2228,Kaieteur, Guyana
2229,Spanish Wells, Bahamas
2230,Shaoguan, China
2231,Ceres, Argentina
2232,Courchevel, France
2233,Bellavista, Peru
2234,Sanandaj, Iran
2235,Kitale, Kenya
2236,Sligo, Ireland
2237,Lecce, Italy
2238,Nambaiyufa, Papua New Guinea
2239,Southend-On-Sea, United Kingdom
2240,Sena Madureira, Brazil
2241,Dos Lagunas, Guatemala
2242,Biloela, Australia
2243,Stawell, Australia
2244,Isle Baltra, Ecuador
2245,Kingscote, Australia
2246,Tsumeb, Namibia
2247,Silistra, Bulgaria
2248,Santa Rosalia, Colombia
2249,Caherciveen, Ireland
2250,Danang, Vietnam
2251,Figari, France
2252,Babelegi, Republic Of South Africa
2253,Songea, Tanzania
2254,Marakei, Kiribati (Gilbert and Canton Islands)
2255,Orange Walk, Belize
2256,San Juan Aposento, Peru
2257,Shimojishima, Japan
2258,San Pablo, Spain
2259,Sabiha Gokcen, Turkey
2260,Kenema, Sierra Leone
2261,Dumaguete, Philippines
2262,Chalons Sur Marne, France
2263,Monte Caseros, Argentina
2264,So.Pines/Pinhrst/Aberdeen, NC
2265,Saarbrucken, Germany
2266,Carroll, IA
2267,Arrabury, Australia
2268,Al-Fujairah, United Arab Emirates
2269,Linz, Austria
2270,Manicouagan, Canada
2271,Inverness, United Kingdom
2272,Chiayi, Taiwan
2273,Hookers Creek, Australia
2274,North Eleuthera, Bahamas
2275,North Seaplane Base, Bahamas
2276,Nassau/Paradise Island, Bahamas
2277,Maota, Western Samoa
2278,Yaounde, Cameroons
2279,Wheeling, WV
2280,Taipei, Taiwan
2281,Tinak, Marshall Islands
2282,Walker's Cay, Bahamas
2283,Pico Island, Portugal
2284,Malabo, Equatorial Guinea
2285,Miyanmin, Papua New Guinea
2286,Filton, United Kingdom
2287,Tbilisi, Georgia
2288,State College, PA
2289,Coleman, TX
2290,Fort Drum, NY
2291,Ephrata/Moses Lake, WA
2292,Fajardo, PR
2293,Frederick, OK
2294,Snettisham, AK
2295,Frankfort, KY
2296,Aztec, NM
2297,Circle, MT
2298,Kalaupapa, HI
2299,Gadsden, AL
2300,Waterville, WA
2301,Mariposa, CA
2302,Livermore, CA
2303,Marion, OH
2304,Port Vita, AK
2305,Lewisburg, WV
2306,Sturgis, MI
2307,Jerome, ID
2308,Red Bluff, CA
2309,Willits, CA
2310,Gasquet, CA
2311,Cloverdale, CA
2312,Paradise, CA
2313,San Clemente Island, CA
2314,Buffalo, WY
2315,Hermiston, OR
2316,Lancaster, CA
2317,Arley Lake, AK
2318,Springfield, TN
2319,Peru, IL
2320,Palmdale, CA
2321,Puviaq, AK
2322,Sebastian, FL
2323,Kako, AK
2324,Kodiak Island, AK
2325,Delta Junction, AK
2326,Annex Creek, AK
2327,Arlington, TX
2328,Danville, KY
2329,Sandusky, OH
2330,Roxboro, NC
2331,Chitina, AK
2332,Mcminnville, TN
2333,Kahli Cove, AK
2334,Eagle Harbor, AK
2335,Westhampton, NY
2336,Greens Creek, AK
2337,Sedona, AZ
2338,Hanus Bay, AK
2339,Lakeland, FL
2340,Vichy, MO
2341,Mount Vernon, WA
2342,Burlington, WA
2343,Lebanon, TN
2344,Eveleth, MN
2345,Bell Creek, AK
2346,Apalachicola, FL
2347,Gaylord, MI
2348,Clear, AK
2349,Hood Bay, AK
2350,Marble Canyon, AZ
2351,Rogers, AR
2352,Driftwood Bay, AK
2353,Oliktok, AK
2354,Whitebear, AK
2355,Big Lake, AK
2356,Boulder City, NV
2357,Kelp Bay, AK
2358,Tracy Arm, AK
2359,Saginaw Bay, AK
2360,Whalers Cove Lodge, AK
2361,Marrietta, GA
2362,Cape Yakataga, AK
2363,Fire Cove, AK
2364,Galesburg, IL
2365,Indian Springs, NV
2366,Gwinner, ND
2367,Jackson, MS
2368,Morganton, NC
2369,Grenada, MS
2370,Lost River, AK
2371,Mesquite, NV
2372,Cinnabar, AK
2373,Mountaintop Mine, AK
2374,47-Mile Mine, AK
2375,Ivotuk, AK
2376,Ayakulik River, AK
2377,Kiluda Bay, AK
2378,Terror Lake, AK
2379,Afognak Straits, AK
2380,San Juan, AK
2381,Glens Falls, NY
2382,Frazer Lake, AK
2383,Mesquite, TX
2384,Rantoul, IL
2385,Cape Sabine, AK
2386,Eight Fathom Bght, AK
2387,Summit, AK
2388,Fond Du Lac, WI
2389,Klag Bay, AK
2390,Chesapeake, VA
2391,Clearfield, PA
2392,Comanche, TX
2393,Keene, NH
2394,Natchez, MS
2395,Molly Creek, AK
2396,Dunkirk, NY
2397,Oceana, VA
2398,Davidson Creek, AK
2399,Washington Court House, OH
2400,Holland, MI
2401,Stepovak, AK
2402,Pittsfield, MA
2403,Santa Ynez, CA
2404,Katmai Bay, AK
2405,Sterling, CO
2406,Apple Valley, CA
2407,Laura Lake, AK
2408,Zuni Pueblo, NM
2409,Kankakee, IL
2410,Prairie Du Chien, WI
2411,Salinas/Monterey, CA
2412,Safford, AZ
2413,Frankfort, IN
2414,Brookings, OR
2415,Fortuna, CA
2416,Pogo Mines, AK
2417,Poplar, MT
2418,Henderson, NV
2419,Port Alice, AK
2420,Russellville, KY
2421,Pine Bluff, AR
2422,Statesboro, GA
2423,Polk Inlet, AK
2424,Lawrenceville, IL
2425,Powell, WY
2426,Fremont, NE
2427,Lafayette, GA
2428,Nasa Shuttle Landing, FL
2429,Covington, TN
2430,Watsonville, CA
2431,Georgetown, Guyana
2432,Avalon, Australia
2433,Zorg En Hoop Airport, Surinam
2434,St. Barthelemy, Guadeloupe-France
2435,Andahuaylas, Peru
2436,Zamboanga, Philippines
2437,St Martin, Guadeloupe-France
2438,Gdansk, Poland
2439,Gunsan, South Korea
2440,Jersey, United Kingdom
2441,Tangier, Morocco
2442,Beirut, Lebanon
2443,Great Harbour Cay, Bahamas
2444,Nanjing, China
2445,Phnom Penh, Democratic Kampuchea (Cambodia)
2446,Tofino, Canada
2447,Harbour Island, Bahamas
2448,Bimini, Bahamas
2449,Santa Cruz, Argentina
2450,San Jose, Guatemala
2451,Kimsomolsk Na Amure, Russia (European)
2452,Sarnia, Canada
2453,Solwezi, Zambia
2454,Newton, KS
2455,Bhubaneswar, India
2456,Canberra, Australia
2457,Santa Monica, CA
2458,Adana, Turkey
2459,Hornepayne, Canada
2460,Bardstown, KY
2461,Black River Falls, WI
2462,Parowan, UT
2463,Hanford, CA
2464,St.Thomas, VI
2465,Indiana, PA
2466,Concord, NH
2467,Rawlins, WY
2468,Borrego Springs, CA
2469,Camarillo, CA
2470,Lock Haven, PA
2471,Taylor, AZ
2472,Cadillac, MI
2473,Clifton, AZ
2474,Cotulla, TX
2475,Smithfield, NC
2476,Orangeburg, SC
2477,Hastings, NE
2478,Denver City, TX
2479,Rowan Bay, AK
2480,Sterling/Rock Falls, IL
2481,Death Valley, CA
2482,Elizabethtown, KY
2483,Sparta, TN
2484,Shelby, NC
2485,Goshen, IN
2486,Sanford, ME
2487,Coffeyville, KS
2488,Alyeska, AK
2489,Ganes Creek, AK
2490,Hutchinson, KS
2491,Lemoore, CA
2492,Lewisburg, TN
2493,Parks, AK
2494,Big River, AK
2495,Manassas, VA
2496,Bellefontaine, OH
2497,Auburn, IN
2498,Richmond, KY
2499,Peachtree City, GA
2500,Tifton, GA
2501,Pulaski, TN
2502,Taylor, AK
2503,Marion / Wytheville, VA
2504,Valparaiso, IN
2505,Sherman-Denison, TX
2506,Tullahoma, TN
2507,Kantishna, AK
2508,Teshepkuk Lake, AK
2509,Bornite/Ruby Creek, AK
2510,Belmar, NJ
2511,Mckinley Park, AK
2512,Portland, TN
2513,Paimiut, AK
2514,Westsound, WA
2515,Rosario, WA
2516,Salmon Bay Lake, AK
2517,Port Hobron, AK
2518,Lake Florence, AK
2519,Lake Hasselborg, AK
2520,Distin Lake, AK
2521,Marvel Creek Mine, AK
2522,Winslow, AZ
2523,Boyne Mountain, MI
2524,Shenandoah, IA
2525,El Capitan, AK
2526,Tokeen, AK
2527,Laconia, NH
2528,Clinton, IN
2529,Moffet Bay, AK
2530,Oceano, CA
2531,Mesa, AZ
2532,Paris, TN
2533,Lake Of The Ozarks, MO
2534,Icy Bay, AK
2535,St. Augustine, FL
2536,Meadville, PA
2537,Norwich, NY
2538,Winnsboro, SC
2539,Lexington, TN
2540,Pleasant Harbour, AK
2541,Ruidoso, NM
2542,Lawrence, KS
2543,Johnstone Point, AK
2544,Beatty, NV
2545,Portsmouth, OH
2546,Calexico, CA
2547,Price, UT
2548,Kabul, Afghanistan
2549,Dammam, Saudi Arabia
2550,Yosu, South Korea
2551,Swindon, United Kingdom
2552,Cunnamulla, Australia
2553,Mansa, Zambia
2554,Saidpur, Bangladesh
2555,Gold Coast, Australia
2556,The Bight, Bahamas
2557,Monclova, Mexico
2558,Oberpfaffenhofen, Germany
2559,Iguazu, Argentina
2560,Nanchong, China
2561,Darwin, Australia
2562,Northolt, United Kingdom
2563,Podgorica, Serbia and Montenegro
2564,Galapagos Islands, Ecuador
2565,Kavalla, Greece
2566,Bratislava, Slovakia
2567,Olbia, Italy
2568,Gibraltar, Gibraltar-UK
2569,Katherine, Australia
2570,Lake Simcoe, Canada
2571,Kugluktuk/Coppermine, Canada
2572,Dawson Creek, Canada
2573,Stella Maris, Bahamas
2574,Vava'u, Tonga
2575,Gaithersburg, MD
2576,Marysville, OH
2577,Marysville, CA
2578,Ankeny, IA
2579,Borger, TX
2580,Chillicothe, OH
2581,Wisconsin Rapids, WI
2582,Rexburg, ID
2583,Mount Sterling, KY
2584,Colstrip, MT
2585,Big Bay, AK
2586,Wiseman, AK
2587,Wien Lake, AK
2588,Searcy, AR
2589,Henderson, KY
2590,Madisonville, KY
2591,Port Isabel, TX
2592,Bandon, OR
2593,Taylor Mountain Mine, AK
2594,International Seafoods, AK
2595,Ivatuk, AK
2596,Palacious, TX
2597,Labouchere Bay, AK
2598,Ptarmigan Lake, AK
2599,Walnut Ridge, AR
2600,Louisville, MS
2601,La Verne, CA
2602,Hog River, AK
2603,Blear Lake, AK
2604,Bear Lake, AK
2605,Cosna River, AK
2606,Cape Sarichef, AK
2607,Cabarrus, NC
2608,Sandy River, AK
2609,Conway, AR
2610,West Memphis, AR
2611,Wilkesboro, NC
2612,Ninilchik, AK
2613,Yukon Charley Rivvers, AK
2614,Glasgow, KY
2615,Hallo Bay, AK
2616,Cannery Bay, AK
2617,Karluk Portage, AK
2618,Karluk Lake, AK
2619,Hope, AK
2620,Viekoda Bay, AK
2621,Overton, NV
2622,Williams, AZ
2623,NULL
2624,Reedsville, PA
2625,Grosvenor, AK
2626,Medan, Indonesia
2627,Erdenet, Mongolia
2628,Rouyn Noranda, Canada
2629,Currituck, NC
2630,Avignon, France
2631,Mamburao, Philippines
